id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1454013356361203712,1454013356361203712,2021-10-29 17:12:53 Malay Peninsula Standard Time,2021-10-29,17:12:53,+0800,241394761,pnppio,Philippine National Police,,"Arrival in Occidental Mindoro and Inspection of  San Jose Municipal Police Station October 28, 2021    https://t.co/gxWwRxFjCb",en,[],['https://www.facebook.com/100044524385640/posts/422903039203839/?d=n'],[],0,4,22,[],[],https://twitter.com/pnppio/status/1454013356361203712,False,,0,,,,,,,,[],,,,
1453964993049755656,1453964993049755656,2021-10-29 14:00:42 Malay Peninsula Standard Time,2021-10-29,14:00:42,+0800,241394761,pnppio,Philippine National Police,,"PNP-CIDG FOILS ATTEMPT TO CIRCULATE P100,000-WORTH OF FAKE PESO BILLS IN CEBU CITY  Read more: https://t.co/xph1rwck6c  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy #CIDG #FakeMoney   https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/OcWwBggnSt",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5275-pnp-cidg-foils-attempt-to-circulate-p100-000-worth-of-fake-peso-bills-in-cebu-city', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],1,23,57,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'cidg', 'fakemoney']",[],https://twitter.com/pnppio/status/1453964993049755656,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1453964403166961666/pu/img/JfP71lzoWWrZNMoS.jpg,,,,,,,[],,,,
1453964923294212114,1453964923294212114,2021-10-29 14:00:25 Malay Peninsula Standard Time,2021-10-29,14:00:25,+0800,241394761,pnppio,Philippine National Police,,"NOW: PNP Criminal Investigation and Detection Group (CIDG) Press Conference on October 29, 2021 at PNP CIDG, Camp BGen Rafael T Crame, Quezon City  https://t.co/TgEdFSyC3u",en,[],['https://fb.watch/8XhU9SscBA/'],[],0,18,44,[],[],https://twitter.com/pnppio/status/1453964923294212114,False,,0,,,,,,,,[],,,,
1453958645067096066,1453958645067096066,2021-10-29 13:35:28 Malay Peninsula Standard Time,2021-10-29,13:35:28,+0800,241394761,pnppio,Philippine National Police,,COP DONATES BLOOD TO SAVE TEEN IN CATANDUANES  Read more: https://t.co/FLQGCMz5hr  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy #PulisMagiting   https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/YDafhVRgx0,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5274-cop-donates-blood-to-save-teen-in-catanduanes', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FC1_ok7VIAgKsEk.jpg'],1,9,36,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'pulismagiting']",[],https://twitter.com/pnppio/status/1453958645067096066,False,,1,https://pbs.twimg.com/media/FC1_ok7VIAgKsEk.jpg,,,,,,,[],,,,
1453956974966566922,1453956974966566922,2021-10-29 13:28:50 Malay Peninsula Standard Time,2021-10-29,13:28:50,+0800,241394761,pnppio,Philippine National Police,,Congratulations PRRD - PNP for effective operations against illegal drugs. 👏👏👏✅✅  #TeamPNP #PulisNgPilipino #PNPKakampiMo #WeServeAndProtect  https://t.co/v3ZP3wqLBD,en,[],['https://www.facebook.com/100064842182421/posts/257255816445823/?d=n'],[],0,16,45,"['teampnp', 'pulisngpilipino', 'pnpkakampimo', 'weserveandprotect']",[],https://twitter.com/pnppio/status/1453956974966566922,False,,0,,,,,,,,[],,,,
1453956858243268608,1453956858243268608,2021-10-29 13:28:22 Malay Peninsula Standard Time,2021-10-29,13:28:22,+0800,241394761,pnppio,Philippine National Police,,UNDAS 2021  https://t.co/nMvgN9prgb  https://t.co/FbPgJkoUnK,es,[],"['https://psbalita.com/undas-2021/', 'https://www.facebook.com/100064842182421/posts/257255613112510/?d=n']",[],0,9,26,[],[],https://twitter.com/pnppio/status/1453956858243268608,False,,0,,,,,,,,[],,,,
1453955983579881472,1453955983579881472,2021-10-29 13:24:54 Malay Peninsula Standard Time,2021-10-29,13:24:54,+0800,241394761,pnppio,Philippine National Police,,PNP CHIEF ORDERS PERSONNEL DEPLOYMENT TO TERMINALS AND PORTS FOR UNDAS 2021 EXODUS  Read more:  https://t.co/O6oYEcaAmS  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy #BantayUndas2021   https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/PEhd5AYsbP,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5273-pnp-chief-orders-personnel-deployment-to-terminals-and-ports-for-undas-2021-exodus', 'http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FC19QDMVgAY5Gg3.jpg'],0,7,31,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'bantayundas2021']",[],https://twitter.com/pnppio/status/1453955983579881472,False,,1,https://pbs.twimg.com/media/FC19QDMVgAY5Gg3.jpg,,,,,,,[],,,,
1453950140146880518,1453950140146880518,2021-10-29 13:01:41 Malay Peninsula Standard Time,2021-10-29,13:01:41,+0800,241394761,pnppio,Philippine National Police,,"Command Visit: PRO MIMAROPA Camp General Efigenio C. Navarro Calapan City, Oriental Mindoro  October 28, 2021    https://t.co/mTG7lbPtMF",es,[],['https://www.facebook.com/100044524385640/posts/422861892541287/?d=n'],[],0,4,21,[],[],https://twitter.com/pnppio/status/1453950140146880518,False,,0,,,,,,,,[],,,,
1453948471094902790,1453948471094902790,2021-10-29 12:55:03 Malay Peninsula Standard Time,2021-10-29,12:55:03,+0800,241394761,pnppio,Philippine National Police,,Biktima ka ba o di kaya'y may nalalaman o hinihilang kaso ng pang-aabuso? #MagsumbongKayAlengPulis!  Please watch and share the video para malaman kung paano!  #AlengPulis #PNPKakampiMo  https://t.co/8CIWrqhOXy,tl,[],['https://www.facebook.com/100064842182421/posts/257238143114257/?d=n'],[],0,5,28,"['magsumbongkayalengpulis', 'alengpulis', 'pnpkakampimo']",[],https://twitter.com/pnppio/status/1453948471094902790,False,,0,,,,,,,,[],,,,
1453948379923238920,1453948379923238920,2021-10-29 12:54:41 Malay Peninsula Standard Time,2021-10-29,12:54:41,+0800,241394761,pnppio,Philippine National Police,,"LIVE: Rektang Konek Aksyon Agad | October 29, 2021  https://t.co/AAGnzqoPVb",ht,[],['https://fb.watch/8Xe1sS3BZD/'],[],0,13,37,[],[],https://twitter.com/pnppio/status/1453948379923238920,False,,0,,,,,,,,[],,,,
1453948167372771328,1453948167372771328,2021-10-29 12:53:50 Malay Peninsula Standard Time,2021-10-29,12:53:50,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR PLACES COPS ON ALERT FOR LAST TWO DAYS OF VOTER REGISTRATION   Read more: https://t.co/mIxDZdqZJ2  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy #VotersRegistration #Halalan2022  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/DfvP3DnOFG,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5272-eleazar-places-cops-on-alert-for-last-two-days-of-voter-registration', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],0,23,60,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'votersregistration', 'halalan2022']",[],https://twitter.com/pnppio/status/1453948167372771328,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1453948002872164367/pu/img/hHoE_bm9ThaUld5F.jpg,,,,,,,[],,,,
1453935696255668225,1453935696255668225,2021-10-29 12:04:17 Malay Peninsula Standard Time,2021-10-29,12:04:17,+0800,241394761,pnppio,Philippine National Police,,"Blue mass fb live |October 29, 2021  https://t.co/CuHfvZKvnt",en,[],['https://www.facebook.com/stjosephchs.crame.7/videos/933897610556792/?d=n'],[],0,2,23,[],[],https://twitter.com/pnppio/status/1453935696255668225,False,,0,,,,,,,,[],,,,
1453924234397315077,1453924234397315077,2021-10-29 11:18:44 Malay Peninsula Standard Time,2021-10-29,11:18:44,+0800,241394761,pnppio,Philippine National Police,,"NOW: Inauguration and Blessing of the PNP Firing Range with DPWH Acting Secretary Roger G Mercado as Guest of Honor and Speaker on October 29, 2021 at PNP Training Service, Camp BGen Rafael T Crame, Quezon City  https://t.co/4HPuZbHqY6",en,[],['https://fb.watch/8X8pU2TJ5B/'],[],0,6,29,[],[],https://twitter.com/pnppio/status/1453924234397315077,False,,0,,,,,,,,[],,,,
1453924063026368514,1453924063026368514,2021-10-29 11:18:03 Malay Peninsula Standard Time,2021-10-29,11:18:03,+0800,241394761,pnppio,Philippine National Police,, https://t.co/FvxnCqd2op,zxx,[],['https://fb.watch/8X8nllJ5JO/'],[],0,4,25,[],[],https://twitter.com/pnppio/status/1453924063026368514,False,,0,,,,,,,,[],,,,
1453909644032675844,1453909644032675844,2021-10-29 10:20:46 Malay Peninsula Standard Time,2021-10-29,10:20:46,+0800,241394761,pnppio,Philippine National Police,,"Salamat sa mga naging reporma ni Chief General Guillermo Eleazar sa PNP, mas ramdam na natin ngayon na ligtas tayo sa komunidad.   #DahilKayGeneralEleazar  #PulisMagiting  #ItoAngPulisMagiting   https://t.co/cVKdm1hRJW",tl,[],['https://www.facebook.com/100064842182421/posts/257152329789505/?d=n'],[],2,7,36,"['dahilkaygeneraleleazar', 'pulismagiting', 'itoangpulismagiting']",[],https://twitter.com/pnppio/status/1453909644032675844,False,,0,,,,,,,,[],,,,
1453873603372457994,1453873603372457994,2021-10-29 07:57:33 Malay Peninsula Standard Time,2021-10-29,07:57:33,+0800,241394761,pnppio,Philippine National Police,,"UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on October 29, 2021:    https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/A0txwwlFpb",en,[],"['https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting', 'https://www.facebook.com/100064842182421/posts/257078346463570/?d=n']",[],0,13,43,[],[],https://twitter.com/pnppio/status/1453873603372457994,False,,0,,,,,,,,[],,,,
1453873288002686980,1453873288002686980,2021-10-29 07:56:18 Malay Peninsula Standard Time,2021-10-29,07:56:18,+0800,241394761,pnppio,Philippine National Police,,"Tunghayan ang “INTENSIFIED CLEANLINESS POLICY in the ranks; in the office; in the community” na pinapatupad ng ika-26 na Hepe ng Pambansang Pulisya ng Pilipinas, PGEN GUILLERMO LORENZO T ELEAZAR.   https://t.co/gUzWAAFMmd",tl,[],['https://fb.watch/8WYxwBdNN4/'],[],0,4,23,[],[],https://twitter.com/pnppio/status/1453873288002686980,False,,0,,,,,,,,[],,,,
1453873105508585474,1453873105508585474,2021-10-29 07:55:34 Malay Peninsula Standard Time,2021-10-29,07:55:34,+0800,241394761,pnppio,Philippine National Police,,"Inspection: Calapan City Police Station October 28, 2021   https://t.co/rnHqPOAWPL",en,[],['https://www.facebook.com/100064842182421/posts/257098183128253/?d=n'],[],0,5,26,[],[],https://twitter.com/pnppio/status/1453873105508585474,False,,0,,,,,,,,[],,,,
1453870106895785986,1453870106895785986,2021-10-29 07:43:39 Malay Peninsula Standard Time,2021-10-29,07:43:39,+0800,241394761,pnppio,Philippine National Police,,"Tunghayan ang “INTENSIFIED CLEANLINESS POLICY in the ranks; in the office; in the community” na pinapatupad ng ika-26 na Hepe ng Pambansang Pulisya ng Pilipinas, PGEN GUILLERMO LORENZO T ELEAZAR.  https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/KPWeRKTgIa",tl,[],"['http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",[],0,20,60,[],[],https://twitter.com/pnppio/status/1453870106895785986,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1453869903187177472/pu/img/bAJx29YAUF1gQ5pZ.jpg,,,,,,,[],,,,
1453670900604174342,1453670900604174342,2021-10-28 18:32:05 Malay Peninsula Standard Time,2021-10-28,18:32:05,+0800,241394761,pnppio,Philippine National Police,,5-YEAR CRIME CASES DOWN BY ALMOST HALF   Read more:  https://t.co/3ZMBGhOvwC  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/Et8tu4J5hM  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/HkYUsJHS7Q,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5269-5-year-crime-cases-down-by-almost-half', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://youtube.com/pnppio', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FCx5-OaVIAIEQSc.jpg'],0,15,56,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1453670900604174342,False,,1,https://pbs.twimg.com/media/FCx5-OaVIAIEQSc.jpg,,,,,,,[],,,,
1453625025416732678,1453575998939664390,2021-10-28 15:29:47 Malay Peninsula Standard Time,2021-10-28,15:29:47,+0800,241394761,pnppio,Philippine National Police,,@FA_oham please send your concern to e-sumbong platforms. thanks  https://t.co/o54YTckvjW,en,[],[],['https://pbs.twimg.com/media/FCxQPb8VUAEkFBR.jpg'],0,1,1,[],[],https://twitter.com/pnppio/status/1453625025416732678,False,,1,https://pbs.twimg.com/media/FCxQPb8VUAEkFBR.jpg,,,,,,,"[{'screen_name': 'FA_oham', 'name': 'F.A.T.M.A', 'id': '2890074558'}]",,,,
1453623513034547200,1453623513034547200,2021-10-28 15:23:47 Malay Peninsula Standard Time,2021-10-28,15:23:47,+0800,241394761,pnppio,Philippine National Police,,"Happening Now: Chief Philippine National Police (CPNP) Police General Guillermo Lorenzo T Eleazar visits the Occidental Mindoro Police Provincial Office at Camp Winston Ebersole, San Roque, San Jose, Occidental Mindoro today (October 28, 2021).   https://t.co/A6U6zv9Dw3",en,[],['https://fb.watch/8W2nWnCHmQ/'],[],0,9,33,[],[],https://twitter.com/pnppio/status/1453623513034547200,False,,0,,,,,,,,[],,,,
1453605139416158208,1453605139416158208,2021-10-28 14:10:46 Malay Peninsula Standard Time,2021-10-28,14:10:46,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR ORDERS PROBE ON ATTACK VS. DOST EXEC IN KORONADAL  Read more: https://t.co/7SuYVzmzPQ  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/RAcK9LviM4,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5267-eleazar-orders-probe-on-attack-vs-dost-exec-in-koronadal', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FCw-KqRVgAMgp0M.jpg'],0,15,44,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1453605139416158208,False,,1,https://pbs.twimg.com/media/FCw-KqRVgAMgp0M.jpg,,,,,,,[],,,,
1453602873095319554,1453602873095319554,2021-10-28 14:01:46 Malay Peninsula Standard Time,2021-10-28,14:01:46,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR ORDERS STRICT ENFORCEMENT OF ENVIRONMENT LAWS FOLLOWING SEIZURE OF ENDANGERED CLAMS AND LUMBER   Read more: https://t.co/4uDXqREjoI  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy #EndangeredClams  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/U7fnZuxhms,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5266-eleazar-orders-strict-enforcement-of-environment-laws-following-seizure-of-endangered-clams-and-lumber', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FCw8F9dVUAgd2N8.jpg'],0,10,38,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'endangeredclams']",[],https://twitter.com/pnppio/status/1453602873095319554,False,,1,https://pbs.twimg.com/media/FCw8F9dVUAgd2N8.jpg,,,,,,,[],,,,
1453597498757451776,1453597498757451776,2021-10-28 13:40:24 Malay Peninsula Standard Time,2021-10-28,13:40:24,+0800,241394761,pnppio,Philippine National Police,,"San Jose, Occidental Mindoro |October 28, 2021  https://t.co/3l1i2sVRAz",es,[],['https://www.facebook.com/GeneralEleazar/videos/1273534719740149/'],[],0,6,26,[],[],https://twitter.com/pnppio/status/1453597498757451776,False,,0,,,,,,,,[],,,,
1453595762781134849,1453595762781134849,2021-10-28 13:33:31 Malay Peninsula Standard Time,2021-10-28,13:33:31,+0800,241394761,pnppio,Philippine National Police,,COPS GIVE ROMBLON STUDENTS SCHOOL SUPPLIES; HOLD FILM SHOWING ON MENACE OF ILLEGAL DRUGS  Read more: https://t.co/SlaWVefAGA  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/uxfvkaAK8L,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5265-cops-give-romblon-students-school-supplies-hold-film-showing-on-menace-of-illegal-drugs', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FCw1o64UcAEd1vl.jpg'],1,14,48,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1453595762781134849,False,,1,https://pbs.twimg.com/media/FCw1o64UcAEd1vl.jpg,,,,,,,[],,,,
1453594661793107972,1453594661793107972,2021-10-28 13:29:08 Malay Peninsula Standard Time,2021-10-28,13:29:08,+0800,241394761,pnppio,Philippine National Police,,"San Jose, Occidental Mindoro |October 28, 2021  https://t.co/rKxEoNhi36",es,[],['https://fb.watch/8VXEV2jwc4/'],[],0,5,23,[],[],https://twitter.com/pnppio/status/1453594661793107972,False,,0,,,,,,,,[],,,,
1453588301097541636,1453588301097541636,2021-10-28 13:03:52 Malay Peninsula Standard Time,2021-10-28,13:03:52,+0800,241394761,pnppio,Philippine National Police,,PNP TO CONTINUE STRICT ENFORCEMENT OF HEALTH PROTOCOLS UNDER ALERT LEVEL 2  Read more: https://t.co/Bq5uboUzON  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy #AlertLevelSystem2   https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/AG2yI4OwsV,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5264-pnp-to-continue-strict-enforcement-of-health-protocols-under-alert-level-2', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FCwu2azVIAYgipi.jpg'],2,15,43,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'alertlevelsystem2']",[],https://twitter.com/pnppio/status/1453588301097541636,False,,1,https://pbs.twimg.com/media/FCwu2azVIAYgipi.jpg,,,,,,,[],,,,
1453585396864983040,1453585396864983040,2021-10-28 12:52:19 Malay Peninsula Standard Time,2021-10-28,12:52:19,+0800,241394761,pnppio,Philippine National Police,,"PNP TO HELP SECURE VACCINATION OF MINORS, PLACES MEDICAL RESERVE FORCE FOR AUGMENTATION   Read more: https://t.co/ITXHEkfdd4  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy #GovernmentVaccinationDrive   https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/Frc9dM2QfB",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5263-pnp-to-help-secure-vaccination-of-minors-places-medical-reserve-force-for-augmentation', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FCwsNgLVgAEiQRe.jpg'],1,11,36,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'governmentvaccinationdrive']",[],https://twitter.com/pnppio/status/1453585396864983040,False,,1,https://pbs.twimg.com/media/FCwsNgLVgAEiQRe.jpg,,,,,,,[],,,,
1453576741205659650,1453576741205659650,2021-10-28 12:17:55 Malay Peninsula Standard Time,2021-10-28,12:17:55,+0800,241394761,pnppio,Philippine National Police,,"Blue mass fb live |October 28, 2021  https://t.co/d54fwt9DRT",en,[],['https://www.facebook.com/stjosephchs.crame.7/videos/950897688838754/?d=n'],[],0,2,19,[],[],https://twitter.com/pnppio/status/1453576741205659650,False,,0,,,,,,,,[],,,,
1453575998939664390,1453575998939664390,2021-10-28 12:14:58 Malay Peninsula Standard Time,2021-10-28,12:14:58,+0800,241394761,pnppio,Philippine National Police,,"PNP Chief Police General Guillermo Lorenzo T. Eleazar press conference during his Command Visit at the Police Regional Office (PRO) MIMAROPA in Camp General Efigenio C. Navarro, Calapan City, Oriental Mindoro on October 28, 2021.  https://t.co/KifKpAsmpq",es,[],['https://fb.watch/8VThBWiSIb/'],[],1,14,41,[],[],https://twitter.com/pnppio/status/1453575998939664390,False,,0,,,,,,,,[],,,,
1453542139023872001,1453542139023872001,2021-10-28 10:00:26 Malay Peninsula Standard Time,2021-10-28,10:00:26,+0800,241394761,pnppio,Philippine National Police,,"Philippine National Police (PNP) Chief Police General Guillermo Lorenzo T. Eleazar visits Police Regional Office (PRO) MIMAROPA in Camp General Efigenio C. Navarro Calapan City, Oriental Mindoro on October 28, 2021.   https://t.co/OArp1VNQO4",es,[],['https://fb.watch/8VLr6dzs7z/'],[],0,11,42,[],[],https://twitter.com/pnppio/status/1453542139023872001,False,,0,,,,,,,,[],,,,
